#Heat load;#Hot water load;#Electricity load;#Cooling load;#Car load
1.761097551179423;0.0;0.1645652586986529;0.0;0.0
1.76522026142584;0.0;0.1849558598346649;0.0;0.0
1.863630771581401;0.0;0.3592014581196326;0.0;0.0
1.9149569329662663;1.2220833333333334;0.496645858364232;0.0;0.0
5.264375489053097;0.1309375;1.972770588323582;0.0;0.0
4.789427600168206;1.8331250000000003;2.0633189705569044;0.0;0.0
1.2527498254691614;0.1745833333333333;1.4687568615033575;0.0;0.0
1.7484717049602685;0.1309375;2.5510233883921454;0.0;0.0
1.8066391372645376;0.0872916666666666;0.970947107691684;0.0;0.0
1.823163082221382;0.0;0.6521232809371034;0.0;0.0
5.00439944764969;0.0;0.6490654807156536;0.0;0.0
4.493862923741799;0.0;1.6019369780906123;0.0;0.0
0.9939332125410388;0.0;0.8937027564334262;0.0;0.0
1.5098737028735378;0.0872916666666666;0.5656248887024093;0.0;0.0
1.7336983411339562;0.0;0.6059912910802078;0.0;0.0
5.373350142904325;0.0872916666666666;0.5512667284938558;0.0;0.0
4.6420647653994855;0.0;1.0348418344071917;0.0;0.0
4.335162658087936;0.3491666666666667;0.8351433662341721;0.0;0.4933333333333332
4.647904046852035;0.8729166666666668;0.9702162667492422;0.0;2.6516666666666664
4.664557340330132;0.0;0.6363173117037768;0.0;0.0
1.1986727753280253;0.0872916666666666;0.4761918695261945;0.0;0.0
1.7244808420246152;0.0;0.4028332187948852;0.0;0.0
1.987585945450138;0.0;0.1825484240697357;0.0;0.0
2.0850252357394936;0.0;0.1704407967515117;0.0;0.0
2.129116556618018;0.0;0.1686798810893339;0.0;0.0
2.290483817972388;0.0;0.1734873972279272;0.0;0.0
2.44619493489576;0.0;0.3708113615851829;0.0;0.0
2.520920003929223;0.0;0.4630139755882931;0.0;0.0
5.990687989661108;0.8729166666666668;2.001718758325298;0.0;0.0
5.56100800287436;1.5712500000000005;1.2868498131728163;0.0;0.0
1.8508545750252337;0.3055208333333333;1.7142996450353687;0.0;0.0
2.3976454028304044;2.007708333333334;0.9069464002168972;0.0;0.0
2.5765006651136453;0.0;1.2313457368802525;0.0;0.0
2.519856556923177;0.0;0.658372999544425;0.0;0.0
5.767857440637443;0.0;0.5837481352724618;0.0;0.0
5.144218114219744;0.0;0.623776798102108;0.0;0.0
1.4448014889147591;0.0;0.8583263649078435;0.0;0.0
1.9933881139978435;0.0;0.4515693916320631;0.0;0.0
2.2058197435382496;0.0872916666666666;0.8166047399435881;0.0;0.0
5.965669627747756;0.0;0.5536023470294608;0.0;0.0
5.1161440610234274;0.0436458333333333;4.045534525020547;0.0;0.0
4.731435577921632;0.1309375;2.473235501986989;0.0;0.0
5.013485330734821;1.0475;1.060799974520211;0.0;2.8983333333333325
5.027259708268479;0.0872916666666666;0.7995127531082256;0.0;0.2466666666666666
1.4448860255794476;0.0;0.2683673342025272;0.0;0.0
2.057128039147051;0.0;0.1624448749090731;0.0;0.0
2.218307890357035;0.0;0.1806044374659617;0.0;0.0
2.3357833475192056;0.0;0.1801166291616415;0.0;0.0
2.487555783844962;0.0;0.1696993279864957;0.0;0.0
2.6628656970600924;0.0;0.2850622196599202;0.0;0.0
2.8386293158631672;0.0872916666666666;0.4744516586229475;0.0;0.0
2.926810525700523;0.0;0.8088380318717915;0.0;0.0
6.454418044284417;1.7021875000000004;1.9333316518937265;0.0;0.0
6.002286332844704;1.5712500000000005;2.0859604307339943;0.0;0.0
2.1188047215697483;0.1309375;1.0664161791642175;0.0;0.0
2.5161313821894806;0.2182291666666667;1.5041568056565602;0.0;0.0
2.6251817534652373;0.0872916666666666;0.3259974271948787;0.0;0.0
2.640185270555196;0.0436458333333333;1.118563217189075;0.0;2.6516666666666664
6.110038035824374;0.0;1.424967574201363;0.0;0.4933333333333332
5.7237382197871325;0.1745833333333333;1.3153976130052425;0.0;0.0
1.90330353565849;0.0872916666666666;0.6200131548418809;0.0;0.0
2.366144256359706;0.0;0.9030945634255934;0.0;0.0
2.5996435435050933;0.0;0.8402538987690142;0.0;0.0
6.50601934793587;1.0475;0.743333269000834;0.0;0.0
5.677757797129732;0.1745833333333333;1.0400337937510264;0.0;0.0
5.311927918166647;0.0;1.0214467806114855;0.0;3.391666666666666
5.62241860402399;0.1745833333333333;1.2410146214319466;0.0;1.2949999999999997
5.679619053794872;0.0;0.6471297733622011;0.0;0.0
1.8894005407333876;0.0;0.473816936359872;0.0;0.0
2.489042006778047;0.0;0.3163131584264445;0.0;0.0
2.6325231436656824;0.0;0.1744334021673775;0.0;0.0
2.7613853269240085;0.0;0.1653992865148147;0.0;0.0
2.924960186086052;0.0;0.1688433385845773;0.0;0.0
3.078403301457971;0.0;0.1782649837561483;0.0;0.0
3.1668231328668117;0.0;0.1822462897085053;0.0;0.0
3.177149668082832;0.0872916666666666;0.3837774513225136;0.0;0.0
6.742667894956583;0.3491666666666667;1.858801706607548;0.0;0.0
6.212209291389866;2.1386458333333334;1.5001503692701448;0.0;0.0
2.246076388697737;1.3093750000000004;1.9522171896881004;0.0;0.0
2.7310395808024364;0.2618750000000001;1.195245148955398;0.0;0.0
2.746622628265075;0.0;0.3540246068049119;0.0;0.0
2.6229168899047024;0.0;0.2596852384593165;0.0;0.0
6.073351300566783;0.0;1.0628345277757285;0.0;0.0
5.444503517000226;0.0;0.6428744987160295;0.0;0.0
1.6725315146974535;0.0;0.6318429570553729;0.0;0.0
2.2202150881820213;0.0;0.7389350729492088;0.0;0.0
2.359253835816275;0.0872916666666666;0.6266906791031173;0.0;0.0
6.133955285969664;0.0;0.918773720579512;0.0;0.0
5.216152637747504;0.0872916666666666;2.6128436453897668;0.0;0.0
4.794868137805879;0.0872916666666666;2.47922342986677;0.0;0.0
5.050457469704548;1.1347916666666666;0.9862484084555974;0.0;1.9116666666666664
5.082599423331319;0.0;0.6744535021311105;0.0;1.2333333333333332
1.4471291817537038;0.0;0.4536180464419625;0.0;0.0
1.9913860414287128;0.0;0.4471519963296255;0.0;0.0
2.135202722457933;0.0;0.2015084011549807;0.0;0.0
2.2737093871393514;0.0;0.1745782158509496;0.0;0.0
2.4107564460813267;0.0;0.1818751680257333;0.0;0.0
2.517990318394503;0.0;0.3054939189534454;0.0;0.0
2.5854303231406064;0.0872916666666666;0.5040089350863838;0.0;0.0
2.6147684845703894;1.2220833333333334;0.9214703309648696;0.0;0.0
6.1187943763375365;0.3491666666666667;1.86857729333315;0.0;0.0
5.674011624222064;0.5673958333333334;1.4914016809415729;0.0;0.0
1.8773243872294187;0.1745833333333333;1.4156916940248911;0.0;0.0
2.37908362041249;0.1745833333333333;1.6611579688234437;0.0;0.0
2.44924244565223;1.6585416666666668;1.4093624125369943;0.0;0.0
2.44446136245556;0.0;1.2148936947740945;0.0;0.0
5.782026297924026;0.0;0.6320535578404546;0.0;0.0
5.5592544964952735;0.0;0.691252981659585;0.0;0.0
1.9523437647632444;0.0872916666666666;0.5105306263651203;0.0;0.0
2.5172880087798366;0.0;0.4683178953356566;0.0;0.0
2.7023740941679635;0.0;0.6363152873946011;0.0;0.0
6.526222940402716;0.0;0.839452511000862;0.0;0.0
5.6473774975930695;0.0;0.9971763903015584;0.0;3.145
5.194006966542937;0.0;1.6327940812115718;0.0;0.0
5.364492216285625;0.8729166666666668;0.7724348064467514;0.0;0.0
5.32027677896818;0.52375;0.7539983122938356;0.0;0.0
1.6158207163804217;0.1745833333333333;0.8179149145164379;0.0;0.0
2.232957248630768;0.0;0.3925751694810188;0.0;0.0
2.4647191231057155;0.0;0.1678941380578909;0.0;0.0
2.648853198745174;0.0;0.1928994850285272;0.0;0.0
2.7843551770072974;0.0;0.1595354528028991;0.0;0.0
2.863595392775684;0.0872916666666666;0.1933097007167515;0.0;0.0
2.949105648652586;0.0;0.4437602452421431;0.0;0.0
2.9721872986854887;0.9602083333333334;1.1844600142213255;0.0;0.0
6.51440655097977;0.1309375;1.6026902700739176;0.0;0.0
6.040031429966037;0.2618750000000001;2.2344756516390083;0.0;0.0
2.0596646603013484;1.4839583333333335;1.927524950543484;0.0;0.0
2.2855543286827125;0.4801041666666668;1.676652214535373;0.0;0.0
2.367259697799188;0.1745833333333333;0.8159833652762738;0.0;0.0
2.472024288548813;0.0;0.6371917933960554;0.0;0.0
5.837299155075461;0.2618750000000001;1.7741893070793302;0.0;0.0
5.287383522288125;0.1745833333333333;0.366798666085011;0.0;0.0
1.8528349028744604;0.0;0.5716810185066014;0.0;0.0
2.414955758023061;0.0;1.3050541974351892;0.0;2.528333333333333
2.631332707101721;0.0;1.4633730801528877;0.0;0.6166666666666666
6.540840046412968;0.0;0.742961066595517;0.0;0.0
5.669498711928686;0.1745833333333333;0.8737614888306009;0.0;0.0
5.211256502095713;0.9165625000000002;1.3764802266605878;0.0;0.8633333333333332
5.495075752191684;0.0;0.773123942514998;0.0;3.6999999999999993
5.549369514844064;0.0436458333333333;0.8462870642547097;0.0;0.1233333333333333
1.810952681199025;0.0;0.7794565974953768;0.0;0.0
2.418584196561482;0.0;0.1820268991568058;0.0;0.0
2.57747463951515;0.0;0.1665798310975479;0.0;0.0
2.703807716017523;0.0;0.1657498440305534;0.0;0.0
2.822605182263182;0.0;0.1805723555727846;0.0;0.0
2.944387875389533;0.0872916666666666;0.2324148820777424;0.0;0.0
3.06730521822345;0.0872916666666666;0.7799175773217928;0.0;0.0
3.122901533083659;0.0;0.8555137984786179;0.0;0.0
6.720893774068421;0.5237500000000002;1.8278510829145205;0.0;0.0
6.2693849316192525;2.706041666666667;1.8489341040978655;0.0;0.0
2.3634845421825834;0.0436458333333333;0.9044638562694016;0.0;0.0
2.9097484500148925;0.1745833333333333;1.7294364478986868;0.0;0.0
2.975007195575518;0.52375;1.31382898384448;0.0;0.0
2.993963801310333;0.3928125;0.2968372041121588;0.0;0.0
6.584701206439472;0.261875;1.2565336331964885;0.0;0.0
5.989655655284954;0.0872916666666666;1.4712809825107465;0.0;0.0
2.101103534669505;0.0;0.9529752777256788;0.0;0.0
2.812601878745701;0.0;0.9369729033954354;0.0;0.0
2.9637122335207544;0.6983333333333335;0.8871913080520235;0.0;0.0
6.811754905985206;0.52375;0.7533553368536892;0.0;0.0
5.929999970972877;0.2618750000000001;0.5139891893796524;0.0;0.0
5.537475978083961;0.0872916666666666;4.070600863379809;0.0;0.0
5.797927542244515;0.0872916666666666;3.6340442379158073;0.0;0.0
5.794117830824258;0.0872916666666666;0.471300658610933;0.0;0.0
1.9557880123857496;0.0;0.2691466660583689;0.0;0.0
2.6076671401930422;0.0;0.1719435709600411;0.0;1.6649999999999996
2.790716765981077;0.0;0.1672928739028784;0.0;3.021666666666666
2.931665833373349;0.0;0.1953749809526294;0.0;0.0
3.078295366457016;0.0;0.1704138484135423;0.0;0.0
3.1955515021811136;0.0;0.366152981279349;0.0;0.0
3.2866994200686346;0.0;0.4366028624686712;0.0;0.0
3.333200197729544;0.261875;0.513013847519271;0.0;0.0
6.965784675820372;2.531458333333334;1.7131964070770236;0.0;0.0
6.464143132625347;0.2618750000000001;2.517085948916421;0.0;0.0
2.4829933479274104;0.1745833333333333;1.5559144022378335;0.0;0.0
2.991450825514365;0.0;1.7225734802592363;0.0;0.0
2.933150805572278;0.0;2.008669805320323;0.0;0.0
2.8552777098245588;0.0;0.3601483988046416;0.0;0.0
6.477389518432042;0.0;0.5932516074859976;0.0;0.0
5.969074650187555;0.1745833333333333;0.3706077938199899;0.0;0.0
2.156824638208268;0.0;0.6568322660796838;0.0;0.0
2.800540862385483;0.0;0.7148061000702605;0.0;0.0
2.980515299072478;0.0;0.668047768723753;0.0;0.0
6.92657161769489;0.0;0.441747209682294;0.0;0.0
6.116115295022393;0.0;0.7361599595497261;0.0;0.0
5.781815663528098;0.1745833333333333;1.1400931936481569;0.0;0.0
6.109841809297605;0.0;0.477428208776137;0.0;0.0
6.174815445211694;0.0;0.4545343763720121;0.0;0.0
2.3128056723265;0.0872916666666666;0.7229147802687987;0.0;1.3566666666666665
3.034854432041978;0.0;0.7496170302611129;0.0;1.788333333333333
3.2619597716497712;0.0;0.3744693192934909;0.0;0.0
3.42834708762611;0.0;0.1652229310405789;0.0;0.0
3.5197039638659238;0.0;0.182449193499136;0.0;0.0
3.5923768497027355;0.1745833333333333;0.2941288221088056;0.0;0.0
3.678518292463022;0.0;0.4216394873354312;0.0;0.0
3.693794122709052;1.2220833333333334;0.5731824322319052;0.0;0.0
7.371407511554401;0.2182291666666667;2.0749450466945083;0.0;0.0
6.802934867361312;1.1784375000000002;1.0331044143347077;0.0;0.0
2.8531788074159445;1.8331250000000003;1.681749981151446;0.0;0.0
3.3679049121705718;0.0;0.4831917820266357;0.0;0.0
3.309183558255448;0.0;0.3910049135820685;0.0;0.0
3.4280134750950304;0.2182291666666667;1.1512089036058568;0.0;0.0
7.140721937680407;0.0;1.0156879084339194;0.0;0.0
6.405346628827881;0.0436458333333333;0.6144224174785646;0.0;0.0
2.279397542590695;0.0;0.9034867587787978;0.0;0.0
2.817297945547071;0.0;0.8154710792085593;0.0;0.0
3.056784138464556;0.0;1.1716158181158731;0.0;0.0
7.058570550563871;0.0;1.2384421874332616;0.0;0.0
6.0789050912467015;0.0;0.6909750102139927;0.0;0.3699999999999999
5.5891203287726;0.1745833333333333;1.3695652082237348;0.0;2.7749999999999995
5.840945452416504;0.0;1.4616208523324083;0.0;0.0
5.838938070809464;0.0872916666666666;1.1336225729642644;0.0;0.0
1.985566416977732;0.0;0.4609348536234939;0.0;0.0
2.536610630343602;0.0;0.3780983449953352;0.0;0.0
2.723129954213602;0.0;0.1844698725621066;0.0;0.0
2.8896288700340014;0.0;0.1670656659852614;0.0;0.0
2.986964932014844;0.0;0.1801391283026917;0.0;0.0
3.079324525556356;0.0;0.1710624173486633;0.0;0.0
3.1556377207304536;0.0;0.166827551788714;0.0;0.0
3.1873617069967155;1.396666666666667;0.3033755674568336;0.0;0.0
6.823694559072391;1.8331250000000003;2.0447554410142583;0.0;0.0
6.286113572559089;1.2220833333333334;0.7719898830828207;0.0;0.0
2.2686843251115145;0.1745833333333333;0.7341689315175498;0.0;0.0
2.763656709623076;0.6110416666666668;2.0786846543744577;0.0;3.083333333333333
2.804981806156399;0.1745833333333333;1.6673471303252518;0.0;0.0616666666666666
2.807641556660337;0.0;2.618172061631447;0.0;0.0
6.314378888299318;0.0;1.0024922604005262;0.0;0.0
5.936753773533424;0.0436458333333333;0.4443411749413472;0.0;0.0
2.189065362513978;0.0436458333333333;0.5699001897187126;0.0;0.0
2.6710854300576967;0.0;0.885337200171846;0.0;0.0
2.691865314019912;0.0872916666666666;0.5392060127176898;0.0;0.0
6.508994659244037;0.0;0.5369941093909153;0.0;0.0
5.561966416899765;0.0;0.9316674416309156;0.0;0.0
5.110995696807787;0.1745833333333333;1.612749120295866;0.0;0.0
5.362246234951942;0.0872916666666666;0.8569534135872791;0.0;2.528333333333333
5.330466758624255;0.0;0.8444641266852725;0.0;2.1583333333333328
1.5987011768698978;0.0;0.3592060442921718;0.0;0.0
2.210097113447338;0.0;0.1671916258041476;0.0;0.0
2.4086968706082925;0.0;0.1631290765530637;0.0;0.0
2.6080995745875253;0.0;0.1845761560506601;0.0;0.0
2.7663685442872645;0.0;0.1737431215533215;0.0;0.0
2.899667665463032;0.0;0.1692621922365428;0.0;0.0
3.0369350662790837;0.0872916666666666;0.5290059122714762;0.0;0.0
3.103406708447304;1.0475;0.7910396388469941;0.0;0.0
6.690475218374379;0.2618750000000001;1.7054795662826563;0.0;0.0
6.215632748984792;1.5712500000000005;1.7811366137171345;0.0;0.0
2.2714876968604987;1.5712500000000005;0.6123376543455913;0.0;0.0
2.756454571082793;0.3491666666666667;0.4753640968158521;0.0;0.0
2.8031399898890608;0.0;0.4890398723321013;0.0;0.0
2.811858872077783;0.0;0.7761550899497254;0.0;0.0
6.494168604392569;0.0;0.6526754696621223;0.0;0.0
5.9485961749365845;0.0872916666666666;1.3618018253306854;0.0;1.1716666666666664
2.069819822064773;0.0;0.8408907342942646;0.0;0.4933333333333332
2.716088032177193;0.1745833333333333;1.4644140172289657;0.0;0.0
2.832974426745379;0.0;1.5196803190365047;0.0;0.0
6.697871227994481;0.0;1.3301661055443883;0.0;0.0
5.704139671980998;0.0;0.8332986430237083;0.0;0.0
5.141352571866057;0.0;0.7497518733728628;0.0;0.0
5.253007794182193;0.0872916666666666;0.7231842368060045;0.0;0.4933333333333332
5.2386273255858775;0.0;1.109334407452791;0.0;3.6999999999999993
1.5253534916168623;0.0;0.3491072679869766;0.0;0.4933333333333332
2.0672094622487083;0.0;0.2049452531561497;0.0;0.0
2.326965671693366;0.0;0.1800067414631159;0.0;0.0
2.5022419651378027;0.0;0.1770648254202583;0.0;0.0
2.596454802905336;0.0;0.1689007589875275;0.0;0.0
2.7523501210870127;0.0872916666666666;0.309254743500409;0.0;0.0
2.819707207930681;0.0;0.6225952772823503;0.0;0.0
2.804236615819573;2.4441666666666677;1.3140212081326117;0.0;0.0
6.385094340598128;0.1309375;1.4742571346050068;0.0;0.0
5.924089341087515;0.3055208333333333;0.8569550879662987;0.0;0.0
2.005555788318467;0.2618750000000001;1.4243363647527385;0.0;0.0
2.255408547441576;1.396666666666667;1.3173009948514012;0.0;0.0
2.3565806988874294;0.0;0.5496102451815147;0.0;0.0
2.3986225716836524;0.0;0.516882100284641;0.0;0.0
5.938059476920995;0.0436458333333333;3.842156989769693;0.0;0.0616666666666666
5.597640923434918;0.2182291666666667;4.63504050053542;0.0;1.603333333333333
1.9024565661656356;0.0872916666666666;0.3416733660503281;0.0;0.0
2.406972505518563;0.0;0.5712050583530703;0.0;0.0
2.428245212732248;0.0;0.9188140893790264;0.0;0.0
5.946863362503379;0.0;0.9533721359989148;0.0;0.0
4.851664482690834;0.0436458333333333;1.1438454241534712;0.0;0.0
4.430865421803587;0.2618750000000001;0.773294601489197;0.0;0.0
4.722471216020828;0.0;0.5805571905228101;0.0;0.0
4.778566883617726;0.0;1.0484559749026707;0.0;2.0966666666666662
1.2442151874273846;0.0;0.6674964185954372;0.0;2.5899999999999994
1.8044644453280607;0.0;0.1797354030057614;0.0;0.0
2.0086142972114667;0.0;0.1701438483573506;0.0;0.0
2.1546433682288217;0.0;0.1695631421810325;0.0;0.0
2.204486565109651;0.0;0.1773875852665207;0.0;0.0
2.287557199114775;0.0;0.1770751600720283;0.0;0.0
2.4140530862863963;0.0;0.3275421994271525;0.0;0.0
2.648068349937333;0.8729166666666668;0.463330143812007;0.0;0.0
6.226676158928701;1.0911458333333337;2.022898965296002;0.0;0.0
5.812735173692919;3.0552083333333337;1.8776594426393816;0.0;0.0
2.061997839580489;0.1745833333333333;0.947501768999123;0.0;0.0
2.5904281702201266;0.2618750000000001;2.041785871211675;0.0;0.0
2.513347933435641;0.0872916666666666;1.9333109749502144;0.0;0.0
2.3438721838981222;0.0;1.1090014202588363;0.0;0.0
5.579069032331275;0.0;0.6320127781054523;0.0;0.0
4.785301672940353;0.1745833333333333;0.5671565296952761;0.0;3.145
1.1876183941425182;0.0872916666666666;0.6908465712346423;0.0;0.0
1.913629863041984;0.0;0.5741962981129332;0.0;0.0
2.2667492434395267;0.1745833333333333;0.6397097542828503;0.0;0.0
6.024753496227903;0.0;0.4547766162218145;0.0;0.0
5.233147440386101;0.0436458333333333;2.86170526622431;0.0;0.0
4.86711062684056;0.0436458333333333;1.1788721731081702;0.0;0.0
5.2425079502703404;0.1745833333333333;0.5055421753231989;0.0;0.0
5.361778150042126;0.0872916666666666;3.092406190499396;0.0;3.083333333333333
1.7297431515518844;0.0872916666666666;1.3870539713846646;0.0;1.603333333333333
2.346758085182687;0.0;0.1847539878626519;0.0;0.0
2.569624330014608;0.0;0.1650485715167708;0.0;0.0
2.696021194580066;0.0;0.1679356900675173;0.0;0.0
2.7817046028879417;0.0;0.1737136032866523;0.0;0.0
2.918088189275567;0.0;0.1733012393429048;0.0;0.0
3.0475785070160817;0.0;0.3517494823667074;0.0;0.0
3.0695801051578133;1.2220833333333334;0.5769540313369811;0.0;0.0
6.611935018443972;0.9602083333333336;1.57484369428038;0.0;0.0
6.115090666557946;0.8292708333333334;1.5725006641235968;0.0;0.0
2.212028809429812;0.1745833333333333;1.8340199322266737;0.0;0.0
2.6786587975896365;0.4801041666666668;1.3113693802377866;0.0;0.0
2.7252037952475257;0.8729166666666668;1.1400122607721836;0.0;0.0
2.587971725677918;0.3491666666666667;0.5446893175160659;0.0;0.0
5.8516591284078325;0.0;0.3519733297029032;0.0;0.0
5.164757064158995;0.0872916666666666;2.186423662168519;0.0;0.0
1.3988380752060816;0.1309375;1.9989242874778672;0.0;0.0
2.071088524556458;0.0;1.335406419828042;0.0;0.0
2.356590626084221;0.0;0.4776043508224609;0.0;0.0
6.214827182731304;0.0;0.6243125807083361;0.0;0.0
5.384626785299062;0.0;0.8598104458680692;0.0;0.0
4.983862441168313;0.0872916666666666;1.2317293992099718;0.0;0.0
5.25172162171007;0.0;0.9630718562021704;0.0;0.0
5.429354246162945;0.0;0.4748683325925143;0.0;0.0
1.7140732782862584;0.0;0.4194998516437125;0.0;0.0
2.278345580056881;0.0;0.1807910858730764;0.0;0.0616666666666666
2.444041535856069;0.0;0.1851424832516027;0.0;3.6999999999999993
2.5027859331477758;0.0;0.1833194833839375;0.0;0.9249999999999998
2.4715394302106444;0.0;0.1703925689631842;0.0;0.0
2.4049735883746384;0.0;0.1669198539040491;0.0;0.0
2.422806373483549;0.0872916666666666;0.3987454243362734;0.0;0.0
2.404028993587949;0.6110416666666668;0.4640028798868534;0.0;0.0
5.832856120915396;1.3093750000000002;1.8518375974962744;0.0;0.0
5.31606998566982;1.658541666666667;1.7080335281107994;0.0;0.0
1.522241970745754;1.2220833333333334;1.1149505108059252;0.0;0.0
1.972543069007053;0.1745833333333333;0.260502764649384;0.0;0.0
1.7497230541165676;0.0;0.269300651770769;0.0;0.0
1.6097028049088988;0.0;0.5355279074233426;0.0;0.0
4.6510642812753735;0.0;0.6532450406494674;0.0;0.0
3.997273626789326;0.0;1.169420444123161;0.0;0.0
0.6744295241562114;0.0;0.4540511033087283;0.0;1.6649999999999996
1.5587755462138426;0.0872916666666666;0.5762793303490499;0.0;0.0
1.8238094641581808;0.0;0.9398888650876128;0.0;0.0
5.2374030395583215;0.0;0.9331496495274106;0.0;0.0
4.384968033068354;0.0872916666666666;4.029162190036933;0.0;0.0
4.183914644259631;0.0872916666666666;3.9206105409139527;0.0;0.0
4.533366150204656;0.0872916666666666;0.5968445183131434;0.0;2.7749999999999995
4.73693706566244;0.1745833333333333;0.4147771344265709;0.0;1.9116666666666664
1.2388513328304116;0.0;0.1995324232119786;0.0;0.0
1.6646540744916958;0.0;0.1766546389685404;0.0;0.0
1.8442729414744616;0.0;0.1722849645789462;0.0;0.0
1.9972431334635776;0.0;0.1773747025404599;0.0;0.0
2.115376229591392;0.0;0.1756708886781276;0.0;0.0
2.2681775888339093;0.1745833333333333;0.2326822436365604;0.0;0.0
2.424531256225651;0.1745833333333333;0.7817084028696621;0.0;0.0
2.483767364759636;1.3093750000000002;0.8534168227294694;0.0;0.0
5.929608712344079;0.6546875000000001;1.8557394379772445;0.0;0.0
5.495362688115616;1.5276041666666669;1.4184214540561206;0.0;0.0
1.7461864800846103;0.0;0.4427257837791101;0.0;0.0
2.1710849799048235;0.0872916666666666;1.2901617133031371;0.0;0.0
2.21708226857789;0.1745833333333333;2.355631503577239;0.0;0.0
2.230802657250288;0.0;0.4946882518251774;0.0;0.0
5.589373314100171;0.0;0.6439247640754175;0.0;0.0
4.997590507354965;0.0872916666666666;0.477022265573424;0.0;0.0
1.256469136604943;0.0872916666666666;0.5048953553539675;0.0;0.0
1.9119550184333924;0.6983333333333334;1.49790953782915;0.0;1.6649999999999996
2.1337903741188238;0.0;1.2457111335762692;0.0;0.0
5.869451889941684;0.0872916666666666;1.0353714087581258;0.0;0.0
5.086437063122052;0.1745833333333333;0.5758814019713792;0.0;0.0
4.772392588471486;0.0;0.7431928958006908;0.0;0.0
5.072220871789648;0.0;1.051500722265521;0.0;1.1716666666666664
5.059094316715596;0.1745833333333333;0.6529186924136532;0.0;0.9249999999999998
1.445580662717007;0.0;0.7865632605956349;0.0;0.0
2.0356244335493363;0.0;0.5299229083737669;0.0;0.0
2.223136883272295;0.0;0.18451452008197;0.0;0.0
2.410707125235025;0.0;0.1675045913686775;0.0;0.0
2.602140518560173;0.0;0.2725452747094003;0.0;0.0
2.7805787042844523;0.0872916666666666;0.4232967460120901;0.0;2.5899999999999994
2.9351042822403204;0.0;0.4879328907070791;0.0;3.0833333333333326
3.0423934540349364;1.2220833333333334;0.9490965881596434;0.0;0.0
