# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);52.516
# Site longitude (positive means East);13.378
# Site altitude (m);49
# Date beginning;2022-01-01
# Date end;2023-01-01
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2022-01-01;01:00;283.73;93.71;1010.52;7.79;276.68;0.063691;0.000000;0.000402;0.0000
2022-01-01;02:00;283.77;93.82;1011.12;7.69;275.27;0.049680;0.000000;0.000352;0.0000
2022-01-01;03:00;283.83;93.80;1011.68;7.57;275.44;0.074056;0.000000;0.000299;0.0000
2022-01-01;04:00;283.81;94.02;1012.17;7.36;277.44;0.079347;0.000000;0.000268;0.0000
2022-01-01;05:00;283.73;94.30;1012.53;6.87;278.22;0.064188;0.000000;0.000243;0.0000
2022-01-01;06:00;283.57;94.62;1012.93;6.27;276.87;0.031367;0.000000;0.000222;0.0000
2022-01-01;07:00;283.30;95.03;1013.44;5.97;273.17;0.022670;0.000000;0.000205;0.0000
2022-01-01;08:00;283.14;94.79;1014.11;6.52;273.10;0.022019;0.000000;0.000189;6.7146
2022-01-01;09:00;283.28;93.97;1014.76;6.82;274.14;0.011559;0.000000;0.000173;57.9128
2022-01-01;10:00;283.77;92.32;1015.42;6.79;277.11;0.008044;0.000000;0.000157;96.7472
2022-01-01;11:00;284.13;90.65;1015.85;6.44;280.26;0.004617;0.000000;0.000142;96.1692
2022-01-01;12:00;284.40;90.33;1015.93;5.64;278.49;0.002744;0.000000;0.000128;125.7693
2022-01-01;13:00;284.50;90.84;1015.97;4.90;276.72;0.009549;0.000000;0.000116;115.8492
2022-01-01;14:00;283.98;92.84;1016.17;3.73;276.40;0.020816;0.000000;0.000107;53.5361
2022-01-01;15:00;282.94;96.83;1016.35;2.81;273.40;0.024427;0.000000;0.000085;8.4244
2022-01-01;16:00;282.26;99.64;1016.44;2.74;264.58;0.025735;0.000000;0.000059;0.0000
2022-01-01;17:00;282.23;100.00;1016.38;2.78;251.70;0.040873;0.000000;0.000056;0.0000
2022-01-01;18:00;282.22;99.76;1016.29;3.02;239.68;0.049168;0.000000;0.000054;0.0000
2022-01-01;19:00;282.50;97.75;1016.12;3.57;231.36;0.053704;0.000000;0.000051;0.0000
2022-01-01;20:00;282.71;95.36;1016.07;4.45;228.95;0.035624;0.000000;0.000048;0.0000
2022-01-01;21:00;282.60;93.72;1015.78;4.99;225.84;0.009670;0.000000;0.000032;0.0000
2022-01-01;22:00;282.10;93.25;1015.24;5.04;219.15;0.001741;0.000000;0.000008;0.0000
2022-01-01;23:00;281.47;93.86;1014.55;4.96;211.30;0.000913;0.000000;0.000006;0.0000
2022-01-01;24:00;281.04;94.42;1013.83;5.05;205.96;0.001610;0.000000;0.000006;0.0000
2022-01-02;01:00;280.71;94.94;1012.93;5.12;201.28;0.002386;0.000000;0.000006;0.0000
2022-01-02;02:00;280.44;95.36;1012.09;5.26;199.01;0.003635;0.000000;0.000005;0.0000
2022-01-02;03:00;280.05;96.14;1011.31;5.34;199.62;0.003149;0.000000;0.000005;0.0000
2022-01-02;04:00;279.77;96.52;1010.31;5.59;200.57;0.002308;0.000000;0.000005;0.0000
2022-01-02;05:00;279.64;96.42;1009.37;5.81;204.49;0.006755;0.000000;0.000005;0.0000
2022-01-02;06:00;279.55;96.35;1008.49;5.77;208.53;0.013039;0.000000;0.000004;0.0000
2022-01-02;07:00;279.49;96.25;1007.77;5.89;213.94;0.020606;0.000000;0.000004;0.0000
2022-01-02;08:00;279.52;95.99;1007.58;6.14;222.69;0.046170;0.000000;0.000004;3.4090
2022-01-02;09:00;280.08;95.14;1007.37;6.42;229.05;0.093186;0.000000;0.000003;15.4057
2022-01-02;10:00;280.59;94.74;1006.86;6.18;224.91;0.153191;0.000000;0.000003;31.3749
2022-01-02;11:00;281.18;94.20;1006.01;6.09;220.80;0.187138;0.000000;0.000003;42.1943
2022-01-02;12:00;281.65;93.59;1004.84;6.31;216.59;0.315219;0.000000;0.000002;42.4901
2022-01-02;13:00;281.99;92.92;1003.53;7.06;213.98;0.398973;0.000000;0.000002;35.6494
2022-01-02;14:00;282.28;90.84;1002.11;7.91;210.88;0.187920;0.000000;0.000001;39.5864
2022-01-02;15:00;282.20;86.75;1001.12;8.91;217.44;0.007117;0.000000;0.000000;14.5855
2022-01-02;16:00;281.77;85.33;1000.55;8.94;228.52;0.000122;0.000000;0.000000;0.0000
2022-01-02;17:00;281.09;88.11;1000.32;8.23;235.26;0.001275;0.000000;0.000000;0.0000
2022-01-02;18:00;281.46;87.19;1000.42;9.31;244.69;0.010709;0.000000;0.000000;0.0000
2022-01-02;19:00;282.37;87.05;1000.64;10.20;255.27;0.040813;0.000000;0.000000;0.0000
2022-01-02;20:00;282.80;88.31;1000.81;9.87;258.81;0.082509;0.000000;0.000000;0.0000
2022-01-02;21:00;282.73;88.99;1001.14;9.53;262.62;0.056573;0.000000;0.000000;0.0000
2022-01-02;22:00;282.38;88.89;1001.63;8.99;263.84;0.040188;0.000000;0.000000;0.0000
2022-01-02;23:00;281.88;89.73;1001.65;7.71;260.44;0.014147;0.000000;0.000000;0.0000
2022-01-02;24:00;281.61;90.97;1001.03;6.69;253.27;0.058394;0.000000;0.000000;0.0000
2022-01-03;01:00;281.73;91.72;1000.16;6.59;244.45;0.470552;0.000000;0.000000;0.0000
2022-01-03;02:00;281.87;91.59;999.47;7.44;242.68;0.864007;0.000000;0.000000;0.0000
2022-01-03;03:00;281.83;89.62;998.97;8.57;248.95;0.421489;0.000000;0.000000;0.0000
2022-01-03;04:00;281.41;89.26;998.68;9.15;255.32;0.172986;0.000000;0.000000;0.0000
2022-01-03;05:00;281.07;89.96;998.57;9.21;257.07;0.100476;0.000000;0.000000;0.0000
2022-01-03;06:00;280.88;91.24;998.76;8.94;259.75;0.083290;0.000000;0.000000;0.0000
2022-01-03;07:00;280.87;91.99;999.21;8.88;264.95;0.053576;0.000000;0.000000;0.0000
2022-01-03;08:00;280.89;91.85;999.79;9.01;267.58;0.052401;0.000000;0.000000;8.4708
2022-01-03;09:00;281.24;90.38;1000.35;9.34;265.82;0.049470;0.000000;0.000000;52.9473
2022-01-03;10:00;281.72;88.16;1000.76;9.59;261.52;0.084643;0.000000;0.000000;106.3656
2022-01-03;11:00;282.21;85.77;1000.90;9.56;258.14;0.093160;0.000000;0.000000;134.9030
2022-01-03;12:00;282.51;83.41;1000.75;9.31;256.33;0.114521;0.000000;0.000000;119.6729
2022-01-03;13:00;282.52;81.54;1000.23;8.91;256.16;0.107633;0.000000;0.000000;93.9294
2022-01-03;14:00;282.25;82.11;999.81;8.24;255.41;0.070874;0.000000;0.000000;58.6544
2022-01-03;15:00;281.70;85.13;999.45;7.37;251.82;0.073130;0.000000;0.000000;13.2079
2022-01-03;16:00;281.27;87.81;999.14;6.94;247.18;0.053090;0.000000;0.000000;0.0000
2022-01-03;17:00;280.96;89.65;998.68;6.85;242.96;0.036409;0.000000;0.000000;0.0000
2022-01-03;18:00;280.47;91.21;998.25;6.84;240.20;0.018817;0.000000;0.000000;0.0000
2022-01-03;19:00;279.98;92.06;997.94;7.02;239.70;0.009460;0.000000;0.000000;0.0000
2022-01-03;20:00;279.59;92.47;997.74;7.10;240.32;0.008175;0.000000;0.000000;0.0000
2022-01-03;21:00;279.21;93.36;997.51;6.79;239.00;0.009910;0.000000;0.000000;0.0000
2022-01-03;22:00;278.80;94.76;997.08;6.11;234.22;0.012593;0.000000;0.000000;0.0000
2022-01-03;23:00;278.71;94.72;996.65;5.67;230.53;0.018011;0.000000;0.000000;0.0000
2022-01-03;24:00;278.96;94.16;996.15;5.81;232.79;0.016997;0.000000;0.000000;0.0000
2022-01-04;01:00;278.99;94.36;995.59;5.32;232.19;0.018976;0.000000;0.000000;0.0000
2022-01-04;02:00;279.01;94.47;994.77;4.86;233.68;0.024378;0.000000;0.000000;0.0000
2022-01-04;03:00;279.10;94.21;994.11;4.87;233.93;0.026045;0.000000;0.000000;0.0000
2022-01-04;04:00;279.17;94.13;993.37;4.61;233.74;0.016361;0.000000;0.000000;0.0000
2022-01-04;05:00;279.25;94.11;992.50;4.35;231.44;0.009753;0.000000;0.000000;0.0000
2022-01-04;06:00;279.20;94.53;991.63;4.10;226.12;0.006788;0.000000;0.000000;0.0000
2022-01-04;07:00;279.13;94.80;990.95;4.12;219.35;0.004808;0.000000;0.000000;0.0000
2022-01-04;08:00;279.06;94.98;990.54;4.16;216.53;0.004799;0.000000;0.000000;2.4428
2022-01-04;09:00;279.09;94.89;989.87;4.00;213.80;0.005352;0.000000;0.000000;17.3089
2022-01-04;10:00;279.20;94.66;989.12;4.08;212.28;0.013038;0.000000;0.000000;36.0312
2022-01-04;11:00;279.37;94.17;988.42;4.04;217.52;0.024376;0.000000;0.000000;43.6822
2022-01-04;12:00;279.48;93.82;987.58;3.87;220.62;0.023458;0.000000;0.000000;52.5623
2022-01-04;13:00;279.57;93.71;986.75;3.75;227.59;0.050355;0.000000;0.000000;60.3080
2022-01-04;14:00;279.38;94.47;986.41;3.53;235.72;0.076280;0.000000;0.000000;33.4712
2022-01-04;15:00;278.92;95.63;986.13;3.35;239.08;0.028782;0.000000;0.000000;7.0189
2022-01-04;16:00;278.62;95.90;986.23;4.32;244.89;0.028147;0.000000;0.000000;0.0000
2022-01-04;17:00;278.46;95.56;986.20;5.03;244.74;0.014539;0.000000;0.000000;0.0000
2022-01-04;18:00;278.43;95.16;986.53;5.66;247.41;0.020813;0.000000;0.000000;0.0000
2022-01-04;19:00;278.57;94.45;986.75;5.89;252.37;0.030712;0.000000;0.000000;0.0000
2022-01-04;20:00;278.66;94.20;987.03;5.84;260.74;0.036718;0.000000;0.000000;0.0000
2022-01-04;21:00;278.40;94.44;987.52;5.40;271.60;0.032024;0.000000;0.000000;0.0000
2022-01-04;22:00;277.87;94.55;988.02;4.56;281.87;0.026984;0.000000;0.000000;0.0000
2022-01-04;23:00;277.18;93.81;988.48;3.68;286.31;0.023042;0.000000;0.000000;0.0000
2022-01-04;24:00;276.31;93.04;988.74;2.90;283.01;0.013511;0.000000;0.000000;0.0000
2022-01-05;01:00;275.62;93.14;988.94;2.72;270.88;0.005730;0.000000;0.000000;0.0000
2022-01-05;02:00;275.43;92.43;989.26;3.20;261.80;0.034006;0.000000;0.000000;0.0000
2022-01-05;03:00;275.36;92.38;989.45;3.72;258.23;0.269468;0.000000;0.000000;0.0000
2022-01-05;04:00;275.29;92.99;989.79;4.26;251.47;0.440417;0.000000;0.000002;0.0000
2022-01-05;05:00;274.94;93.75;989.95;4.55;243.92;0.187574;0.000000;0.000003;0.0000
2022-01-05;06:00;274.67;94.44;990.01;4.90;237.81;0.029378;0.000001;0.000001;0.0000
2022-01-05;07:00;274.40;94.93;990.11;5.35;234.70;0.001980;0.000047;0.000000;0.0000
2022-01-05;08:00;274.15;95.14;990.42;6.02;233.15;0.000269;0.000106;0.000000;10.1642
2022-01-05;09:00;274.54;92.83;990.58;7.34;239.17;0.000230;0.000044;0.000000;69.3357
2022-01-05;10:00;275.46;88.01;990.58;8.38;245.93;0.000185;0.000003;0.000000;175.9561
2022-01-05;11:00;276.36;83.06;990.47;8.93;242.37;0.002224;0.000000;0.000000;210.9086
2022-01-05;12:00;276.71;80.18;990.39;9.50;238.83;0.038253;0.000000;0.000000;169.7654
2022-01-05;13:00;276.64;80.81;990.24;9.62;236.06;0.087925;0.000000;0.000000;83.9822
2022-01-05;14:00;276.55;82.53;990.04;9.59;233.84;0.099068;0.000000;0.000000;48.3296
2022-01-05;15:00;276.30;85.02;989.93;9.59;234.60;0.203634;0.000000;0.000000;9.8977
2022-01-05;16:00;276.05;87.99;990.07;9.65;240.77;0.170662;0.000000;0.000000;0.0000
2022-01-05;17:00;276.08;89.82;990.39;9.48;247.99;0.054446;0.000000;0.000000;0.0000
2022-01-05;18:00;276.20;91.36;990.83;9.15;251.87;0.068715;0.000000;0.000000;0.0000
2022-01-05;19:00;276.42;92.34;991.33;8.96;255.47;0.129509;0.000000;0.000000;0.0000
2022-01-05;20:00;276.70;92.05;992.06;8.86;265.55;0.094876;0.000000;0.000000;0.0000
2022-01-05;21:00;276.67;90.90;993.23;8.90;278.07;0.069355;0.000000;0.000000;0.0000
2022-01-05;22:00;276.19;91.25;994.51;8.62;285.39;0.042420;0.000000;0.000000;0.0000
2022-01-05;23:00;275.80;92.30;995.60;8.00;288.43;0.027731;0.000000;0.000000;0.0000
2022-01-05;24:00;275.63;91.56;996.38;7.46;291.99;0.026175;0.000000;0.000000;0.0000
2022-01-06;01:00;275.34;90.41;997.15;6.94;297.26;0.033978;0.000000;0.000000;0.0000
2022-01-06;02:00;274.98;88.99;998.08;6.68;303.03;0.030497;0.000000;0.000000;0.0000
2022-01-06;03:00;274.41;86.75;999.15;6.77;310.30;0.023994;0.000008;0.000000;0.0000
2022-01-06;04:00;273.75;84.98;1000.38;6.99;316.04;0.013921;0.000151;0.000000;0.0000
2022-01-06;05:00;272.78;85.45;1001.72;6.62;316.88;0.001268;0.000128;0.000000;0.0000
2022-01-06;06:00;271.36;88.33;1003.01;5.94;312.05;0.000000;0.000028;0.000000;0.0000
2022-01-06;07:00;270.20;91.73;1004.30;5.50;301.69;0.000000;0.000208;0.000000;0.0000
2022-01-06;08:00;269.76;93.35;1005.52;5.74;293.96;0.000000;0.000712;0.000001;16.6516
2022-01-06;09:00;270.80;89.60;1006.57;6.52;292.94;0.000000;0.000375;0.000000;88.6351
2022-01-06;10:00;272.24;86.22;1007.65;6.65;297.14;0.000000;0.000000;0.000000;187.8417
2022-01-06;11:00;273.72;81.73;1008.47;6.48;298.41;0.000000;0.000000;0.000000;234.9048
2022-01-06;12:00;274.76;78.15;1009.00;6.10;299.29;0.000000;0.000000;0.000000;239.1560
2022-01-06;13:00;275.27;76.20;1009.33;5.29;300.35;0.000000;0.000000;0.000000;199.4526
2022-01-06;14:00;274.82;81.71;1009.58;3.26;294.67;0.000000;0.000000;0.000000;122.9032
2022-01-06;15:00;272.32;92.92;1010.03;2.60;279.05;0.000001;0.000000;0.000000;31.4920
2022-01-06;16:00;270.71;100.27;1010.59;3.05;268.07;0.000007;0.000000;0.000000;0.0000
2022-01-06;17:00;270.73;98.88;1011.20;3.26;263.54;0.000028;0.000000;0.000000;0.0000
2022-01-06;18:00;270.94;95.90;1011.64;3.41;258.97;0.000011;0.000000;0.000000;0.0000
2022-01-06;19:00;270.69;94.87;1011.77;3.49;250.57;0.000001;0.000001;0.000000;0.0000
2022-01-06;20:00;270.62;92.82;1011.72;3.76;240.47;0.000000;0.000025;0.000000;0.0000
2022-01-06;21:00;270.66;91.29;1011.65;4.27;234.10;0.000000;0.000128;0.000000;0.0000
2022-01-06;22:00;270.85;91.15;1011.68;4.71;232.63;0.000000;0.000384;0.000001;0.0000
2022-01-06;23:00;270.97;92.45;1011.63;4.70;232.00;0.000000;0.001295;0.000001;0.0000
2022-01-06;24:00;271.21;93.35;1011.45;4.60;230.83;0.000000;0.001959;0.000002;0.0000
2022-01-07;01:00;271.20;94.10;1011.06;4.49;225.40;0.000000;0.005854;0.000004;0.0000
2022-01-07;02:00;270.98;94.66;1010.58;4.42;216.10;0.000000;0.004187;0.000002;0.0000
2022-01-07;03:00;271.14;93.76;1010.10;4.73;210.39;0.000000;0.001037;0.000001;0.0000
2022-01-07;04:00;271.19;93.25;1009.62;4.95;203.86;0.000000;0.001843;0.000001;0.0000
2022-01-07;05:00;271.26;93.12;1009.15;5.18;199.54;0.000000;0.001224;0.000001;0.0000
2022-01-07;06:00;271.33;93.11;1008.58;5.41;194.43;0.000000;0.001149;0.000001;0.0000
2022-01-07;07:00;271.46;93.23;1008.14;5.75;191.71;0.000000;0.001223;0.000001;0.0000
2022-01-07;08:00;271.76;93.24;1007.88;6.08;191.45;0.000000;0.001209;0.000001;6.3939
2022-01-07;09:00;272.66;91.23;1007.51;6.78;196.66;0.000000;0.000293;0.000001;32.4834
2022-01-07;10:00;273.48;88.98;1007.05;6.93;197.71;0.000115;0.000427;0.000001;61.2435
2022-01-07;11:00;274.25;86.19;1006.45;7.07;198.35;0.001929;0.000164;0.000001;86.0878
2022-01-07;12:00;274.84;83.88;1005.77;7.14;200.14;0.014860;0.000008;0.000000;95.1397
2022-01-07;13:00;275.11;83.64;1005.12;6.96;202.57;0.104593;0.000000;0.000000;86.9204
2022-01-07;14:00;274.74;86.25;1004.64;6.67;203.91;0.253534;0.003981;0.000002;42.3519
2022-01-07;15:00;274.12;89.75;1004.40;6.47;204.81;0.261042;0.019383;0.000071;7.6128
2022-01-07;16:00;273.64;92.34;1004.37;6.21;205.51;0.190342;0.013270;0.000130;0.0000
2022-01-07;17:00;273.43;93.27;1004.38;6.03;209.43;0.087651;0.019483;0.000161;0.0000
2022-01-07;18:00;273.38;93.13;1004.31;5.79;218.22;0.041781;0.002559;0.000180;0.0000
2022-01-07;19:00;273.11;93.98;1004.22;5.01;218.22;0.007390;0.000858;0.000199;0.0000
2022-01-07;20:00;272.64;95.06;1004.23;4.68;212.89;0.000124;0.000563;0.000217;0.0000
2022-01-07;21:00;272.26;95.29;1004.22;4.89;211.68;0.000000;0.000685;0.000232;0.0000
2022-01-07;22:00;272.14;94.73;1004.03;5.14;210.51;0.000000;0.003813;0.000272;0.0000
2022-01-07;23:00;272.22;94.25;1003.81;5.09;210.86;0.000495;0.038227;0.000650;0.0000
2022-01-07;24:00;272.54;93.83;1003.49;4.80;211.21;0.005179;0.081370;0.001825;0.0000
2022-01-08;01:00;272.72;94.11;1003.18;4.62;212.20;0.000475;0.059672;0.002830;0.0000
2022-01-08;02:00;272.40;95.75;1002.97;4.46;216.21;0.000010;0.011251;0.003056;0.0000
2022-01-08;03:00;272.13;96.13;1002.91;4.74;222.17;0.000000;0.007192;0.003135;0.0000
2022-01-08;04:00;271.77;96.13;1002.89;4.65;227.64;0.000000;0.009044;0.003221;0.0000
2022-01-08;05:00;271.60;95.27;1002.86;4.66;231.43;0.000000;0.012178;0.003322;0.0000
2022-01-08;06:00;271.56;94.92;1002.95;4.48;231.12;0.000000;0.011616;0.003411;0.0000
2022-01-08;07:00;271.59;94.73;1003.06;4.24;228.85;0.000000;0.008814;0.003477;0.0000
2022-01-08;08:00;271.71;94.55;1003.29;4.08;227.08;0.000003;0.006042;0.003523;9.0237
2022-01-08;09:00;272.74;92.69;1003.50;4.31;232.28;0.000019;0.001727;0.003552;56.6504
2022-01-08;10:00;274.02;90.12;1003.54;4.45;235.72;0.002814;0.000603;0.003548;131.2667
2022-01-08;11:00;275.12;86.06;1003.24;4.68;239.18;0.004415;0.000049;0.003473;176.0186
2022-01-08;12:00;275.73;82.34;1002.85;4.82;243.75;0.003102;0.000000;0.003356;175.2137
2022-01-08;13:00;275.88;82.07;1002.38;4.24;238.24;0.002376;0.000000;0.003249;169.1449
2022-01-08;14:00;275.27;86.33;1002.04;3.20;224.46;0.002736;0.000000;0.003188;96.6990
2022-01-08;15:00;273.74;90.36;1001.75;3.26;218.67;0.002946;0.000000;0.003174;24.7017
2022-01-08;16:00;272.87;92.75;1001.52;3.79;218.63;0.001883;0.000000;0.003174;0.0012
2022-01-08;17:00;272.48;94.25;1000.94;4.14;215.38;0.000704;0.000000;0.003176;0.0000
2022-01-08;18:00;271.54;97.43;1000.08;4.24;207.78;0.000143;0.000004;0.003179;0.0000
2022-01-08;19:00;271.21;97.15;999.18;4.76;199.90;0.000007;0.000020;0.003182;0.0000
2022-01-08;20:00;271.47;94.33;998.36;5.49;193.23;0.000000;0.000541;0.003187;0.0000
2022-01-08;21:00;271.66;92.32;997.40;5.86;184.37;0.000000;0.001319;0.003195;0.0000
2022-01-08;22:00;271.59;91.40;996.26;6.02;173.83;0.000000;0.000508;0.003200;0.0000
2022-01-08;23:00;271.39;90.77;995.11;6.38;164.64;0.000000;0.000124;0.003203;0.0000
2022-01-08;24:00;271.10;90.90;993.98;6.66;157.24;0.000000;0.000091;0.003205;0.0000
2022-01-09;01:00;270.92;91.29;992.90;6.89;151.28;0.000000;0.000342;0.003209;0.0000
2022-01-09;02:00;271.05;91.08;991.78;7.21;148.11;0.000000;0.000256;0.003213;0.0000
2022-01-09;03:00;271.07;91.62;990.63;7.35;145.88;0.000000;0.000390;0.003217;0.0000
2022-01-09;04:00;270.92;92.19;989.87;7.42;141.67;0.000000;0.000286;0.003220;0.0000
2022-01-09;05:00;270.88;92.15;989.54;7.35;139.33;0.000000;0.000298;0.003224;0.0000
2022-01-09;06:00;270.92;92.00;989.38;7.36;138.30;0.000000;0.000282;0.003236;0.0000
2022-01-09;07:00;270.98;91.73;989.28;7.21;137.07;0.000000;0.000682;0.003257;0.0000
2022-01-09;08:00;271.22;91.01;989.44;7.06;137.00;0.000000;0.004550;0.003286;9.0984
2022-01-09;09:00;272.40;86.57;989.42;7.12;149.49;0.000079;0.011446;0.003326;43.1005
2022-01-09;10:00;273.55;83.93;989.50;6.60;154.63;0.002993;0.007305;0.003358;96.4921
2022-01-09;11:00;274.62;82.09;989.62;5.89;157.59;0.009544;0.000157;0.003315;145.3790
2022-01-09;12:00;275.28;82.44;989.83;5.17;158.80;0.013325;0.000000;0.003225;132.1630
2022-01-09;13:00;275.46;85.10;990.15;4.34;163.05;0.017223;0.000000;0.003142;91.0402
2022-01-09;14:00;274.99;89.88;990.62;3.22;167.52;0.023780;0.000000;0.003090;37.3458
2022-01-09;15:00;274.23;94.26;991.30;2.65;172.99;0.026727;0.000000;0.003068;8.4023
2022-01-09;16:00;273.82;96.77;992.11;2.50;183.08;0.024874;0.000003;0.003065;0.0008
2022-01-09;17:00;273.66;98.01;993.07;2.31;200.50;0.030611;0.000026;0.003066;0.0000
2022-01-09;18:00;273.52;98.98;994.08;2.21;220.11;0.050137;0.000035;0.003066;0.0000
2022-01-09;19:00;273.36;99.95;995.20;2.23;236.04;0.080773;0.000046;0.003069;0.0000
2022-01-09;20:00;273.33;100.54;996.23;2.34;251.77;0.125805;0.000045;0.003074;0.0000
2022-01-09;21:00;273.62;100.18;997.11;2.43;263.70;0.169565;0.000031;0.003081;0.0000
2022-01-09;22:00;273.85;100.17;997.96;2.44;267.01;0.161059;0.000016;0.003080;0.0000
2022-01-09;23:00;274.00;100.35;998.85;2.55;275.34;0.111501;0.000007;0.003074;0.0000
2022-01-09;24:00;274.21;100.12;999.84;2.55;287.89;0.075208;0.000004;0.003061;0.0000
2022-01-10;01:00;274.35;99.86;1000.88;2.63;300.35;0.049708;0.000005;0.003044;0.0000
2022-01-10;02:00;274.28;99.99;1002.03;2.46;309.19;0.029034;0.000007;0.003025;0.0000
2022-01-10;03:00;274.10;100.20;1003.23;2.16;314.63;0.018465;0.000011;0.003013;0.0000
2022-01-10;04:00;274.04;99.77;1004.28;1.89;319.72;0.020606;0.000010;0.003009;0.0000
2022-01-10;05:00;274.05;98.98;1005.36;1.68;326.77;0.027609;0.000033;0.003007;0.0000
2022-01-10;06:00;274.07;98.10;1006.46;1.48;340.59;0.031364;0.000044;0.003009;0.0000
2022-01-10;07:00;274.06;97.21;1007.70;1.31;2.04;0.032531;0.000034;0.003010;0.0000
2022-01-10;08:00;274.15;96.29;1009.02;1.24;27.25;0.029958;0.000047;0.003011;7.9211
2022-01-10;09:00;274.83;94.43;1010.17;1.12;43.92;0.029837;0.000146;0.002996;48.1031
2022-01-10;10:00;275.74;91.15;1011.30;1.15;49.75;0.027945;0.000285;0.002943;92.1621
2022-01-10;11:00;276.22;89.35;1012.46;1.33;45.68;0.030054;0.000001;0.002859;117.8748
2022-01-10;12:00;276.55;89.05;1013.49;1.61;47.53;0.027332;0.000000;0.002763;122.5788
2022-01-10;13:00;276.57;89.85;1014.38;1.76;52.96;0.019350;0.000000;0.002676;105.3936
2022-01-10;14:00;275.86;92.62;1015.40;1.64;61.16;0.012654;0.000000;0.002619;69.1697
2022-01-10;15:00;274.26;94.79;1016.66;2.13;71.37;0.013132;0.000000;0.002601;20.6130
2022-01-10;16:00;273.12;95.84;1017.92;2.55;81.96;0.010729;0.000000;0.002602;0.0034
2022-01-10;17:00;272.73;93.45;1019.13;2.86;90.64;0.009317;0.000104;0.002605;0.0000
2022-01-10;18:00;272.22;91.62;1020.36;3.34;97.66;0.007861;0.001256;0.002612;0.0000
2022-01-10;19:00;271.38;91.58;1021.43;3.63;103.94;0.002407;0.003831;0.002646;0.0000
2022-01-10;20:00;270.62;92.29;1022.33;3.57;108.20;0.002100;0.002632;0.002690;0.0000
2022-01-10;21:00;270.12;92.80;1023.09;3.48;110.25;0.000253;0.002629;0.002735;0.0000
2022-01-10;22:00;269.75;93.23;1023.78;3.44;110.46;0.000000;0.001723;0.002776;0.0000
2022-01-10;23:00;269.45;93.30;1024.56;3.46;110.88;0.000000;0.001437;0.002806;0.0000
2022-01-10;24:00;269.24;93.32;1025.16;3.55;113.53;0.000000;0.001584;0.002825;0.0000
2022-01-11;01:00;269.24;92.72;1025.53;3.71;115.60;0.000000;0.001262;0.002839;0.0000
2022-01-11;02:00;269.18;92.67;1025.93;3.58;117.17;0.000000;0.001041;0.002854;0.0000
2022-01-11;03:00;269.02;93.08;1026.32;3.50;116.05;0.000000;0.002108;0.002873;0.0000
2022-01-11;04:00;269.07;92.74;1026.82;3.61;114.70;0.000000;0.003449;0.002905;0.0000
2022-01-11;05:00;269.06;92.82;1027.23;3.38;116.35;0.000000;0.003889;0.002947;0.0000
2022-01-11;06:00;269.06;92.75;1027.57;3.22;119.84;0.000000;0.004659;0.002993;0.0000
2022-01-11;07:00;269.13;92.27;1027.82;3.16;127.50;0.000000;0.004314;0.003036;0.0000
2022-01-11;08:00;269.38;90.72;1028.18;3.30;135.97;0.000000;0.002697;0.003072;18.2476
2022-01-11;09:00;270.23;87.27;1028.39;3.55;143.18;0.000000;0.000521;0.003089;96.3740
2022-01-11;10:00;271.23;83.31;1028.65;3.54;148.93;0.000000;0.000006;0.003091;193.2775
2022-01-11;11:00;272.18;79.38;1028.74;3.40;153.61;0.000000;0.000002;0.003088;249.1084
2022-01-11;12:00;272.79;77.33;1028.68;3.23;157.55;0.000000;0.000010;0.003078;254.5132
2022-01-11;13:00;273.03;76.94;1028.53;3.03;162.27;0.000000;0.000030;0.003068;213.6018
2022-01-11;14:00;272.77;79.65;1028.41;2.50;166.81;0.000000;0.000048;0.003066;135.6049
2022-01-11;15:00;271.02;88.97;1028.49;1.77;168.60;0.000000;0.000054;0.003070;40.0138
2022-01-11;16:00;269.74;92.84;1028.73;2.07;168.12;0.000000;0.000042;0.003078;0.0141
2022-01-11;17:00;269.50;94.08;1028.99;2.23;167.86;0.000000;0.000030;0.003092;0.0000
2022-01-11;18:00;269.46;93.82;1029.18;2.40;170.34;0.000000;0.000060;0.003118;0.0000
2022-01-11;19:00;269.47;93.10;1029.36;2.60;175.80;0.000000;0.000160;0.003135;0.0000
2022-01-11;20:00;269.60;92.01;1029.56;2.80;182.52;0.000000;0.000340;0.003140;0.0000
