# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);52.521
# Site longitude (positive means East);13.393
# Site altitude (m);49
# Date beginning;2019-01-01
# Date end;2019-12-31
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2019-01-01;01:00;279.64;95.74;1018.33;6.55;255.87;0.014426;0.000000;0.000000;0.0000
2019-01-01;02:00;280.05;94.39;1017.51;7.77;261.59;0.039305;0.000000;0.000000;0.0000
2019-01-01;03:00;280.15;93.22;1016.45;8.52;262.33;0.072161;0.000000;0.000000;0.0000
2019-01-01;04:00;279.85;92.76;1015.11;8.94;260.87;0.045611;0.000000;0.000000;0.0000
2019-01-01;05:00;279.42;91.86;1013.82;9.58;259.63;0.032765;0.000000;0.000000;0.0000
2019-01-01;06:00;279.26;90.55;1012.43;10.17;257.77;0.027447;0.000000;0.000000;0.0000
2019-01-01;07:00;279.36;89.95;1011.12;10.60;255.81;0.130228;0.000000;0.000000;0.0000
2019-01-01;08:00;279.51;90.08;1010.24;10.92;258.47;0.274925;0.000000;0.000000;0.5994
2019-01-01;09:00;279.69;90.40;1009.53;11.22;265.38;0.331184;0.000000;0.000000;4.7959
2019-01-01;10:00;279.89;90.96;1009.19;10.91;274.80;0.151184;0.000000;0.000000;8.9227
2019-01-01;11:00;280.22;88.36;1008.61;10.62;282.88;0.122365;0.000000;0.000000;60.0750
2019-01-01;12:00;280.16;79.88;1007.93;11.05;286.89;0.059318;0.000000;0.000000;108.3067
2019-01-01;13:00;280.07;75.65;1007.38;11.30;285.39;0.013946;0.000000;0.000000;137.1532
2019-01-01;14:00;279.78;76.15;1006.94;11.26;284.68;0.021793;0.000000;0.000000;88.8987
2019-01-01;15:00;279.07;78.71;1006.59;10.98;285.39;0.029843;0.000000;0.000000;17.5865
2019-01-01;16:00;278.27;80.56;1006.27;11.05;286.56;0.130642;0.000000;0.000000;0.0000
2019-01-01;17:00;277.68;81.37;1006.07;11.40;288.12;0.142267;0.000000;0.000000;0.0000
2019-01-01;18:00;277.17;80.74;1005.91;11.76;288.97;0.110905;0.000000;0.000000;0.0000
2019-01-01;19:00;276.72;78.62;1005.78;12.01;290.17;0.065534;0.000000;0.000000;0.0000
2019-01-01;20:00;276.39;75.05;1005.64;12.09;291.17;0.012919;0.000000;0.000000;0.0000
2019-01-01;21:00;276.23;72.85;1005.34;12.16;290.90;0.033663;0.000000;0.000000;0.0000
2019-01-01;22:00;276.12;75.41;1005.12;12.22;291.77;0.176992;0.000000;0.000000;0.0000
2019-01-01;23:00;276.23;80.12;1005.20;12.06;297.00;0.167160;0.000000;0.000000;0.0000
2019-01-01;24:00;276.60;81.47;1005.68;11.96;305.13;0.007773;0.000000;0.000000;0.0000
2019-01-02;01:00;276.59;80.78;1006.64;11.63;312.51;0.000169;0.000000;0.000000;0.0000
2019-01-02;02:00;276.20;79.77;1007.78;11.18;315.71;0.000055;0.000000;0.000000;0.0000
2019-01-02;03:00;275.60;79.86;1008.61;10.61;315.62;0.000337;0.000000;0.000000;0.0000
2019-01-02;04:00;275.23;79.95;1009.00;10.34;314.57;0.010518;0.000000;0.000000;0.0000
2019-01-02;05:00;275.27;78.61;1009.45;10.32;317.07;0.033759;0.000000;0.000000;0.0000
2019-01-02;06:00;275.24;77.69;1010.20;10.06;323.60;0.071919;0.000000;0.000000;0.0000
2019-01-02;07:00;275.01;77.41;1011.35;9.65;331.30;0.062903;0.000000;0.000000;0.0000
2019-01-02;08:00;274.86;75.52;1012.70;9.12;337.57;0.056453;0.000000;0.000000;5.9663
2019-01-02;09:00;275.15;69.62;1013.88;8.83;341.49;0.014907;0.000000;0.000000;45.3461
2019-01-02;10:00;275.77;61.42;1015.11;9.08;344.44;0.000784;0.000000;0.000000;107.8081
2019-01-02;11:00;276.29;54.02;1016.08;9.69;346.52;0.000047;0.000000;0.000000;188.6729
2019-01-02;12:00;276.38;49.46;1016.80;10.11;348.14;0.000003;0.000000;0.000000;217.6480
2019-01-02;13:00;276.03;47.49;1017.50;9.91;347.31;0.000001;0.000000;0.000000;193.2406
2019-01-02;14:00;275.21;48.25;1018.38;9.22;346.44;0.000005;0.000000;0.000000;116.0994
2019-01-02;15:00;273.91;51.66;1019.47;8.25;346.81;0.000006;0.000000;0.000000;25.9132
2019-01-02;16:00;272.59;56.30;1020.47;7.47;347.42;0.000000;0.000002;0.000000;0.0000
2019-01-02;17:00;272.01;59.80;1021.32;7.20;348.32;0.000000;0.000013;0.000000;0.0000
2019-01-02;18:00;271.62;65.13;1021.96;6.62;346.99;0.000000;0.000016;0.000000;0.0000
2019-01-02;19:00;271.11;72.28;1022.52;5.56;342.83;0.000000;0.000016;0.000000;0.0000
2019-01-02;20:00;270.43;78.90;1023.02;4.59;337.55;0.000000;0.000016;0.000000;0.0000
2019-01-02;21:00;270.01;82.48;1023.32;4.35;333.75;0.000000;0.000005;0.000000;0.0000
2019-01-02;22:00;269.84;84.01;1023.58;4.47;330.68;0.000000;0.000002;0.000000;0.0000
2019-01-02;23:00;269.67;85.35;1023.78;4.54;326.77;0.000000;0.000001;0.000000;0.0000
2019-01-02;24:00;269.64;86.71;1023.96;4.76;322.27;0.000000;0.000001;0.000000;0.0000
2019-01-03;01:00;269.70;89.36;1024.20;5.19;316.37;0.000000;0.000016;0.000000;0.0000
2019-01-03;02:00;269.67;93.40;1024.38;5.48;311.46;0.000000;0.001118;0.000000;0.0000
2019-01-03;03:00;269.95;94.54;1024.52;5.87;309.15;0.000000;0.003514;0.000002;0.0000
2019-01-03;04:00;270.28;94.29;1024.54;6.05;307.66;0.000000;0.005096;0.000003;0.0000
2019-01-03;05:00;270.60;93.53;1024.55;6.35;306.31;0.000052;0.005260;0.000004;0.0000
2019-01-03;06:00;270.57;93.78;1024.55;6.32;302.01;0.000309;0.009394;0.000011;0.0000
2019-01-03;07:00;271.08;90.43;1024.55;7.06;306.07;0.000346;0.032238;0.000057;0.0000
2019-01-03;08:00;271.33;88.91;1024.64;7.44;309.70;0.000260;0.059265;0.000152;8.2962
2019-01-03;09:00;272.29;83.53;1024.74;8.14;318.74;0.002969;0.090831;0.000417;49.3855
2019-01-03;10:00;273.17;80.97;1024.89;7.01;320.99;0.012332;0.062158;0.000684;96.7101
2019-01-03;11:00;274.06;79.16;1024.93;6.84;330.47;0.057485;0.004712;0.000761;106.3859
2019-01-03;12:00;274.79;78.80;1024.97;6.17;338.52;0.027761;0.002797;0.000741;112.4774
2019-01-03;13:00;275.20;78.97;1025.03;5.12;342.16;0.022909;0.000000;0.000600;121.0472
2019-01-03;14:00;274.71;81.03;1025.29;4.11;346.91;0.013293;0.000000;0.000594;83.6790
2019-01-03;15:00;272.69;87.63;1025.79;3.42;353.02;0.006416;0.000000;0.000598;22.5065
2019-01-03;16:00;271.08;93.13;1026.37;3.57;354.80;0.001361;0.000019;0.000619;0.0000
2019-01-03;17:00;270.82;91.82;1026.62;3.56;355.05;0.000024;0.000070;0.000632;0.0000
2019-01-03;18:00;270.38;91.74;1026.81;3.46;355.77;0.000001;0.000049;0.000626;0.0000
2019-01-03;19:00;269.90;92.68;1026.89;3.31;356.03;0.000000;0.000043;0.000607;0.0000
2019-01-03;20:00;269.99;91.78;1026.94;3.17;356.27;0.000000;0.000061;0.000607;0.0000
2019-01-03;21:00;270.23;90.53;1027.07;3.13;354.35;0.000000;0.000095;0.000625;0.0000
2019-01-03;22:00;270.04;91.23;1027.38;3.19;352.91;0.000000;0.000332;0.000640;0.0000
2019-01-03;23:00;269.91;91.40;1027.33;2.79;347.87;0.000000;0.002721;0.000729;0.0000
2019-01-03;24:00;270.12;91.05;1027.15;2.49;335.66;0.000000;0.004579;0.000737;0.0000
2019-01-04;01:00;270.77;89.76;1026.98;2.49;318.27;0.000000;0.011766;0.000752;0.0000
2019-01-04;02:00;271.15;90.62;1026.77;2.65;296.57;0.000000;0.015342;0.000799;0.0000
2019-01-04;03:00;271.58;90.73;1026.26;3.56;275.52;0.000000;0.017477;0.000852;0.0000
2019-01-04;04:00;271.71;92.06;1025.49;4.18;260.75;0.000000;0.007802;0.000891;0.0000
2019-01-04;05:00;271.66;93.27;1024.82;4.61;253.02;0.000000;0.006704;0.000911;0.0000
2019-01-04;06:00;271.72;93.25;1024.36;5.06;251.52;0.000000;0.013853;0.000939;0.0000
2019-01-04;07:00;271.89;92.99;1023.64;5.55;254.33;0.000000;0.035576;0.000986;0.0000
2019-01-04;08:00;272.16;92.47;1022.78;5.78;251.58;0.000000;0.101125;0.001138;1.8809
2019-01-04;09:00;272.68;91.88;1021.96;5.99;252.94;0.000863;0.154225;0.001455;6.8896
2019-01-04;10:00;273.30;91.89;1021.16;6.26;254.42;0.030739;0.129310;0.002024;11.5994
2019-01-04;11:00;273.74;92.72;1020.00;6.67;255.47;0.093204;0.064879;0.002377;16.7016
2019-01-04;12:00;274.00;93.75;1018.73;6.94;257.85;0.146347;0.000000;0.002417;20.4791
2019-01-04;13:00;274.31;94.15;1017.55;7.00;260.60;0.116881;0.000000;0.002373;28.7281
2019-01-04;14:00;274.56;94.77;1016.90;6.75;264.31;0.096756;0.000000;0.002316;16.3899
2019-01-04;15:00;274.75;95.36;1016.50;6.98;276.64;0.081963;0.000000;0.002254;2.8892
2019-01-04;16:00;274.99;95.79;1016.27;6.58;290.17;0.063144;0.000000;0.002185;0.0000
2019-01-04;17:00;275.35;95.90;1016.31;6.27;301.99;0.049475;0.000000;0.002119;0.0000
2019-01-04;18:00;275.39;96.77;1016.47;5.48;306.47;0.023267;0.000000;0.002064;0.0000
2019-01-04;19:00;275.36;97.22;1016.42;5.21;303.64;0.011837;0.000000;0.002027;0.0000
2019-01-04;20:00;275.52;97.18;1016.13;5.27;296.83;0.011704;0.000000;0.001990;0.0000
2019-01-04;21:00;275.80;97.49;1015.65;5.31;288.89;0.049534;0.000000;0.001950;0.0000
2019-01-04;22:00;276.12;97.48;1014.86;5.50;281.72;0.087728;0.000000;0.001903;0.0000
2019-01-04;23:00;276.48;97.04;1014.03;6.10;279.86;0.077252;0.000000;0.001842;0.0000
2019-01-04;24:00;276.82;96.75;1013.29;6.46;282.77;0.092811;0.000000;0.001767;0.0000
2019-01-05;01:00;276.83;97.00;1012.36;6.29;279.67;0.086716;0.000000;0.001687;0.0000
2019-01-05;02:00;276.95;96.84;1011.64;6.49;279.89;0.070840;0.000000;0.001611;0.0000
2019-01-05;03:00;277.21;96.80;1010.85;6.61;283.04;0.248059;0.000000;0.001535;0.0000
2019-01-05;04:00;277.53;96.36;1010.09;6.59;287.16;0.994345;0.000000;0.001460;0.0000
2019-01-05;05:00;277.68;95.87;1009.56;6.57;292.74;1.262232;0.000000;0.001392;0.0000
2019-01-05;06:00;277.60;95.88;1009.29;6.25;298.35;0.575622;0.000000;0.001330;0.0000
2019-01-05;07:00;277.57;96.43;1009.54;5.82;303.83;0.079922;0.000000;0.001275;0.0000
2019-01-05;08:00;277.77;96.76;1010.11;5.57;312.74;0.044334;0.000000;0.001226;4.4769
2019-01-05;09:00;278.33;95.73;1010.63;5.75;323.86;0.042552;0.000000;0.001174;35.0536
2019-01-05;10:00;278.88;94.64;1011.22;5.85;333.31;0.025624;0.000000;0.001112;67.3176
2019-01-05;11:00;279.25;92.82;1011.68;5.97;342.51;0.016925;0.000000;0.001046;102.4749
2019-01-05;12:00;279.61;88.73;1012.17;5.97;351.76;0.011738;0.000000;0.000978;139.3877
2019-01-05;13:00;279.78;84.71;1012.58;5.55;355.01;0.006696;0.000000;0.000916;130.5291
2019-01-05;14:00;279.47;84.61;1013.05;4.82;352.50;0.003202;0.000000;0.000870;80.9896
2019-01-05;15:00;278.26;88.73;1013.53;4.12;351.63;0.002997;0.000000;0.000841;21.8648
2019-01-05;16:00;277.30;91.61;1013.97;4.18;353.89;0.003497;0.000000;0.000824;0.0000
2019-01-05;17:00;276.94;93.39;1014.55;4.25;355.27;0.005045;0.000000;0.000810;0.0000
2019-01-05;18:00;276.47;96.04;1015.15;4.20;357.04;0.005214;0.000000;0.000798;0.0000
2019-01-05;19:00;275.70;99.20;1015.61;3.82;358.96;0.004065;0.000000;0.000790;0.0000
2019-01-05;20:00;275.52;97.63;1016.01;4.04;358.33;0.005272;0.000000;0.000785;0.0000
2019-01-05;21:00;275.29;95.75;1016.50;4.40;355.60;0.011890;0.000087;0.000778;0.0000
2019-01-05;22:00;274.85;95.19;1016.88;4.38;356.23;0.010800;0.001152;0.000770;0.0000
2019-01-05;23:00;274.21;95.61;1017.24;3.94;353.25;0.001777;0.012866;0.000800;0.0000
2019-01-05;24:00;273.71;95.47;1017.59;4.03;345.66;0.002499;0.010547;0.000838;0.0000
2019-01-06;01:00;273.38;95.03;1018.04;4.22;343.75;0.001959;0.007366;0.000866;0.0000
2019-01-06;02:00;273.08;94.60;1018.52;4.16;344.28;0.000836;0.009121;0.000898;0.0000
2019-01-06;03:00;272.66;94.90;1018.88;3.80;342.46;0.000593;0.007278;0.000937;0.0000
2019-01-06;04:00;272.36;94.94;1019.12;3.62;341.33;0.000975;0.004929;0.000961;0.0000
2019-01-06;05:00;271.94;95.94;1019.31;3.18;340.86;0.000266;0.002465;0.000979;0.0000
2019-01-06;06:00;271.49;97.50;1019.60;2.87;340.96;0.000114;0.001667;0.000998;0.0000
2019-01-06;07:00;270.99;99.67;1019.97;2.73;340.92;0.000079;0.002148;0.001032;0.0000
2019-01-06;08:00;271.20;98.51;1020.43;2.86;342.72;0.000082;0.002869;0.001071;13.8644
2019-01-06;09:00;272.67;92.50;1020.69;3.70;344.27;0.000103;0.001359;0.001090;79.4460
2019-01-06;10:00;273.89;88.82;1020.94;3.37;340.89;0.000525;0.000365;0.001089;166.1489
2019-01-06;11:00;275.31;81.52;1020.98;3.38;341.75;0.003694;0.000000;0.001066;194.3569
2019-01-06;12:00;275.95;76.60;1020.90;3.39;344.21;0.003581;0.000000;0.001037;150.5356
2019-01-06;13:00;276.01;76.27;1020.81;3.13;342.08;0.002365;0.000000;0.001013;120.2747
2019-01-06;14:00;275.53;81.78;1021.01;2.14;339.57;0.001602;0.000000;0.001000;78.0261
2019-01-06;15:00;273.80;89.04;1021.23;2.08;336.90;0.001048;0.000000;0.000997;20.1951
2019-01-06;16:00;272.90;91.01;1021.50;2.26;337.60;0.000728;0.000000;0.000997;0.0000
2019-01-06;17:00;272.74;91.22;1021.79;2.21;342.53;0.000671;0.000000;0.000997;0.0000
2019-01-06;18:00;272.57;91.41;1022.05;2.10;348.37;0.001200;0.000000;0.000997;0.0000
2019-01-06;19:00;272.47;90.95;1022.17;1.89;352.41;0.002476;0.000000;0.000998;0.0000
2019-01-06;20:00;272.63;89.35;1022.20;1.49;355.66;0.003550;0.000000;0.000999;0.0000
2019-01-06;21:00;272.98;86.79;1022.08;0.89;358.29;0.004632;0.000000;0.000999;0.0000
2019-01-06;22:00;273.16;85.75;1021.96;0.18;344.73;0.005586;0.000000;0.001001;0.0000
2019-01-06;23:00;273.05;86.47;1021.86;0.51;212.27;0.008405;0.000781;0.001004;0.0000
2019-01-06;24:00;272.80;88.20;1021.94;0.94;213.79;0.012567;0.004188;0.001017;0.0000
2019-01-07;01:00;272.65;89.67;1022.11;1.15;210.98;0.020718;0.005806;0.001046;0.0000
2019-01-07;02:00;272.47;91.46;1022.10;1.38;206.86;0.023636;0.004113;0.001068;0.0000
2019-01-07;03:00;272.24;93.73;1021.89;1.61;211.20;0.022791;0.001707;0.001084;0.0000
2019-01-07;04:00;272.24;95.70;1021.67;1.74;223.71;0.036650;0.002034;0.001098;0.0000
2019-01-07;05:00;272.61;96.67;1021.46;1.74;235.94;0.050489;0.006656;0.001125;0.0000
2019-01-07;06:00;272.95;97.56;1021.26;1.70;243.76;0.058680;0.008674;0.001176;0.0000
2019-01-07;07:00;273.24;98.52;1021.14;1.71;247.11;0.085173;0.000268;0.001200;0.0000
2019-01-07;08:00;273.70;98.88;1021.04;1.76;249.24;0.122989;0.000860;0.001208;5.0543
2019-01-07;09:00;274.55;97.81;1020.79;1.92;249.88;0.173243;0.002474;0.001214;17.3006
2019-01-07;10:00;275.19;97.23;1020.57;2.13;253.62;0.196254;0.000032;0.001207;26.0766
2019-01-07;11:00;275.80;96.92;1020.18;2.44;261.19;0.190876;0.000000;0.001174;30.2472
2019-01-07;12:00;276.26;97.13;1019.50;2.95;270.39;0.162736;0.000000;0.001152;22.7793
2019-01-07;13:00;276.71;97.28;1018.82;3.51;275.25;0.111477;0.000000;0.001127;27.8716
2019-01-07;14:00;276.99;97.42;1018.25;3.83;274.24;0.072802;0.000000;0.001099;24.4646
2019-01-07;15:00;276.81;98.28;1017.72;3.97;270.70;0.048372;0.000000;0.001069;8.3884
2019-01-07;16:00;276.46;98.78;1017.22;4.22;263.43;0.041090;0.000000;0.001043;0.0001
2019-01-07;17:00;276.36;98.03;1016.56;4.63;253.89;0.036426;0.000000;0.001019;0.0000
2019-01-07;18:00;276.26;97.14;1015.69;4.99;241.96;0.023132;0.000000;0.000997;0.0000
2019-01-07;19:00;276.24;96.03;1014.54;5.74;232.20;0.027164;0.000000;0.000976;0.0000
2019-01-07;20:00;276.36;95.03;1013.05;6.53;227.92;0.133552;0.000000;0.000950;0.0000
2019-01-07;21:00;276.54;94.37;1011.38;6.83;221.94;0.362936;0.000000;0.000917;0.0000
2019-01-07;22:00;276.61;94.19;1009.48;7.26;214.03;0.830528;0.000000;0.000878;0.0000
2019-01-07;23:00;276.49;93.69;1007.37;8.39;212.80;1.354686;0.000000;0.000835;0.0000
2019-01-07;24:00;276.40;93.03;1005.40;9.22;220.30;1.729853;0.000000;0.000784;0.0000
2019-01-08;01:00;276.31;92.99;1003.80;9.11;229.35;1.539702;0.000000;0.000741;0.0000
2019-01-08;02:00;276.71;92.90;1002.34;9.11;240.87;0.621926;0.000000;0.000706;0.0000
2019-01-08;03:00;277.38;93.53;1000.84;8.47;249.06;0.033208;0.000000;0.000667;0.0000
2019-01-08;04:00;277.82;93.73;999.58;8.10;254.15;0.043735;0.000000;0.000628;0.0000
2019-01-08;05:00;277.67;93.78;998.46;8.16;251.23;0.028794;0.000000;0.000592;0.0000
2019-01-08;06:00;277.39;93.50;997.18;8.76;244.83;0.134894;0.000000;0.000560;0.0000
2019-01-08;07:00;277.32;92.98;995.97;9.51;239.89;0.281945;0.000000;0.000525;0.0000
2019-01-08;08:00;277.38;92.31;994.77;10.35;240.36;0.154219;0.000000;0.000482;4.0867
2019-01-08;09:00;277.60;91.51;993.05;10.62;236.89;0.509282;0.000000;0.000438;28.0053
2019-01-08;10:00;277.45;91.31;991.23;11.28;239.09;2.348005;0.000000;0.000394;42.6081
2019-01-08;11:00;277.22;92.12;989.98;11.04;253.91;1.185402;0.000000;0.000297;31.0803
2019-01-08;12:00;278.18;92.05;989.14;10.10;269.37;0.253065;0.000000;0.000238;27.2331
2019-01-08;13:00;278.86;90.70;988.91;10.11;280.17;0.308549;0.000000;0.000213;27.9221
2019-01-08;14:00;278.68;90.36;989.14;10.09;286.32;0.502616;0.000000;0.000193;19.4954
2019-01-08;15:00;278.27;90.22;989.57;9.70;290.88;0.259104;0.000000;0.000176;6.2271
2019-01-08;16:00;277.89;89.50;989.98;9.23;293.86;0.093965;0.000000;0.000162;0.0002
2019-01-08;17:00;277.49;88.05;990.28;8.95;297.61;0.124179;0.000000;0.000151;0.0000
2019-01-08;18:00;276.87;87.64;990.58;8.47;301.42;0.224660;0.000000;0.000141;0.0000
2019-01-08;19:00;276.16;87.68;990.78;8.16;302.66;0.231358;0.000000;0.000135;0.0000
2019-01-08;20:00;275.52;88.90;990.94;8.10;299.02;0.241402;0.000000;0.000131;0.0000
2019-01-08;21:00;275.10;90.38;990.94;8.28;294.97;0.207560;0.000000;0.000128;0.0000
2019-01-08;22:00;274.81;91.81;990.86;8.26;294.17;0.244310;0.000000;0.000125;0.0000
2019-01-08;23:00;274.55;92.89;990.83;8.32;299.14;0.335536;0.000000;0.000122;0.0000
2019-01-08;24:00;274.34;93.50;991.07;8.47;307.63;0.419366;0.016563;0.000182;0.0000
2019-01-09;01:00;274.29;93.30;991.59;8.62;315.15;0.485418;0.029443;0.000285;0.0000
2019-01-09;02:00;274.33;92.55;992.16;8.73;319.41;0.473741;0.005541;0.000212;0.0000
2019-01-09;03:00;274.31;92.20;992.60;8.87;321.61;0.342546;0.001859;0.000407;0.0000
2019-01-09;04:00;274.27;91.90;992.99;9.16;323.41;0.269619;0.000000;0.000501;0.0000
2019-01-09;05:00;274.08;91.77;993.46;9.40;325.28;0.287069;0.061732;0.000622;0.0000
2019-01-09;06:00;273.95;91.14;994.15;9.46;328.18;0.227607;0.117930;0.001034;0.0000
2019-01-09;07:00;273.87;90.78;994.99;9.40;332.40;0.171722;0.032352;0.001295;0.0000
2019-01-09;08:00;273.81;90.92;995.92;9.08;335.81;0.085012;0.011298;0.001384;6.1728
2019-01-09;09:00;274.12;90.04;996.90;9.28;339.77;0.087344;0.000000;0.001468;41.9525
2019-01-09;10:00;274.45;89.64;997.77;9.03;340.34;0.150308;0.000000;0.001541;62.0091
2019-01-09;11:00;274.56;90.12;998.46;8.93;340.51;0.238709;0.000000;0.001586;49.9184
2019-01-09;12:00;274.65;90.64;998.96;8.95;342.30;0.289950;0.000000;0.001587;45.2104
2019-01-09;13:00;274.80;90.82;999.54;8.83;344.62;0.297631;0.017628;0.001091;43.3564
2019-01-09;14:00;274.94;91.43;1000.37;8.65;349.73;0.285762;0.014655;0.001070;27.4171
2019-01-09;15:00;274.97;92.78;1001.29;8.27;354.68;0.205966;0.026945;0.001057;7.5764
2019-01-09;16:00;274.97;93.75;1002.10;7.87;357.69;0.143805;0.030770;0.001732;0.0004
2019-01-09;17:00;275.07;93.92;1003.07;7.80;0.89;0.125800;0.012566;0.001846;0.0000
2019-01-09;18:00;275.10;94.05;1004.25;7.78;4.31;0.105471;0.000000;0.001872;0.0000
2019-01-09;19:00;275.06;93.99;1005.54;7.73;6.66;0.088315;0.000000;0.001123;0.0000
2019-01-09;20:00;274.96;93.95;1006.78;7.58;7.65;0.079758;0.000000;0.001105;0.0000
2019-01-09;21:00;274.80;93.89;1007.83;7.40;7.37;0.074674;0.000014;0.001789;0.0000
2019-01-09;22:00;274.62;93.78;1008.67;7.21;6.37;0.063048;0.000119;0.001761;0.0000
2019-01-09;23:00;274.40;93.80;1009.24;7.17;5.30;0.047459;0.000067;0.001739;0.0000
2019-01-09;24:00;274.18;93.77;1009.84;7.01;5.91;0.017033;0.001085;0.001725;0.0000
2019-01-10;01:00;273.78;94.29;1010.56;6.59;3.90;0.010431;0.002161;0.001722;0.0000
2019-01-10;02:00;273.27;94.58;1011.21;6.33;359.28;0.004620;0.005156;0.001741;0.0000
2019-01-10;03:00;273.25;93.13;1011.65;6.87;3.07;0.010333;0.004070;0.001761;0.0000
2019-01-10;04:00;273.11;92.93;1012.05;6.58;2.63;0.011723;0.003152;0.001775;0.0000
2019-01-10;05:00;272.76;93.37;1012.68;6.25;0.26;0.003689;0.002608;0.001788;0.0000
2019-01-10;06:00;272.19;94.27;1013.29;5.90;355.82;0.000182;0.005459;0.001807;0.0000
2019-01-10;07:00;271.89;94.44;1014.12;5.59;353.62;0.000342;0.005290;0.001834;0.0000
2019-01-10;08:00;271.93;94.14;1014.73;5.42;353.52;0.000096;0.006447;0.001856;15.3460
2019-01-10;09:00;272.73;92.15;1015.20;5.41;349.30;0.000040;0.004065;0.001870;77.3559
2019-01-10;10:00;273.72;88.99;1015.78;5.52;350.42;0.001039;0.001906;0.001866;148.7232
2019-01-10;11:00;274.51;82.90;1015.84;5.62;352.89;0.006000;0.001222;0.001835;201.6838
2019-01-10;12:00;274.86;77.68;1015.77;5.27;352.60;0.021064;0.000134;0.001785;215.7709
2019-01-10;13:00;274.77;75.52;1015.65;4.90;347.47;0.043201;0.000000;0.001752;167.0809
2019-01-10;14:00;274.36;77.99;1015.87;4.17;342.03;0.022660;0.000011;0.001740;78.8411
2019-01-10;15:00;273.40;84.72;1016.10;3.13;335.27;0.020835;0.002106;0.001748;22.3861
2019-01-10;16:00;272.38;88.76;1016.35;2.88;334.18;0.013046;0.014420;0.001790;0.0028
2019-01-10;17:00;272.20;89.19;1016.56;2.83;334.39;0.000020;0.016285;0.001859;0.0000
2019-01-10;18:00;271.97;90.09;1016.80;2.55;333.92;0.000019;0.008447;0.001899;0.0000
2019-01-10;19:00;271.64;91.09;1016.98;2.26;330.03;0.000014;0.003071;0.001916;0.0000
2019-01-10;20:00;271.03;92.90;1016.99;2.14;321.90;0.000000;0.001376;0.001923;0.0000
2019-01-10;21:00;270.61;94.88;1016.94;2.13;309.12;0.000000;0.000649;0.001845;0.0000
2019-01-10;22:00;270.82;94.11;1016.79;2.15;295.57;0.000000;0.000671;0.001929;0.0000
2019-01-10;23:00;271.32;92.54;1016.55;2.25;286.23;0.000000;0.001688;0.001931;0.0000
2019-01-10;24:00;271.53;92.42;1016.23;2.54;279.38;0.000000;0.002220;0.001934;0.0000
2019-01-11;01:00;271.78;92.54;1015.79;2.91;273.02;0.000000;0.003625;0.001943;0.0000
2019-01-11;02:00;271.92;92.92;1015.22;3.36;265.18;0.000000;0.006232;0.001960;0.0000
2019-01-11;03:00;271.95;93.41;1014.56;3.79;256.50;0.000000;0.022058;0.001997;0.0000
2019-01-11;04:00;271.91;93.91;1013.90;4.07;246.62;0.000000;0.080537;0.002128;0.0000
2019-01-11;05:00;271.93;93.94;1013.26;4.45;235.71;0.000000;0.212529;0.002758;0.0000
2019-01-11;06:00;271.97;93.69;1012.55;4.97;225.21;0.000000;0.347439;0.004078;0.0000
2019-01-11;07:00;272.01;93.30;1011.93;5.50;218.37;0.000000;0.455146;0.005902;0.0000
2019-01-11;08:00;272.14;92.68;1011.31;5.80;218.91;0.000000;0.451035;0.007910;6.7955
2019-01-11;09:00;272.60;91.38;1010.51;6.16;227.42;0.000497;0.336014;0.009577;28.2625
2019-01-11;10:00;273.13;90.97;1009.78;6.35;237.52;0.001069;0.292638;0.010859;27.3999
2019-01-11;11:00;273.53;91.48;1008.97;6.18;239.76;0.036715;0.135461;0.011676;23.7169
2019-01-11;12:00;273.88;92.61;1007.93;5.96;241.19;0.133137;0.054032;0.011934;18.8700
2019-01-11;13:00;274.23;93.79;1007.12;6.06;249.07;0.248032;0.000000;0.011840;10.1996
2019-01-11;14:00;274.59;94.79;1006.38;6.07;254.61;0.203293;0.000000;0.011605;6.5261
2019-01-11;15:00;275.05;95.60;1005.88;6.10;262.50;0.119714;0.000000;0.011293;2.0127
2019-01-11;16:00;275.57;96.19;1005.48;6.38;270.81;0.089484;0.000000;0.010916;0.0000
2019-01-11;17:00;276.41;96.41;1005.14;6.52;280.77;0.080454;0.000000;0.010463;0.0000
2019-01-11;18:00;277.06;95.98;1005.05;6.49;288.80;0.062155;0.000000;0.009977;0.0000
2019-01-11;19:00;277.30;95.12;1005.17;6.42;294.79;0.045758;0.000000;0.009506;0.0000
